DBSNAPSHOTS	200	us-east-1e	t33sosdb1	arn:aws:rds:us-east-1:765032730250:snapshot:awsbackup:job-07ba5914-047c-1464-1f7a-e31b8ca445b6	awsbackup:job-07ba5914-047c-1464-1f7a-e31b8ca445b6	db-EFTAAQDXVYN7QUC6UDMANFBYDE	True	sqlserver-ee	13.00.4422.0.v1	False	2019-03-27T19:12:55.084000+00:00	3000	arn:aws:kms:us-east-1:765032730250:key/1ce72302-669d-4c56-9404-4ba7eea2d81a	license-included	sa	myrestoregroup	100	1433	2020-10-07T11:58:28.995000+00:00	awsbackup	arn:aws:rds:us-east-1:765032730250:snapshot:rds:t33sosdb1-2020-10-07-10-08	us-east-1	available	io1	Pacific Standard Time	vpc-ba1740dc
TAGLIST	Function	Database
TAGLIST	Environment	UAT
TAGLIST	Application	SiguePay
DBSNAPSHOTS	999	us-east-1e	p33sdsdb01	arn:aws:rds:us-east-1:765032730250:snapshot:awsbackup:job-082ee8e7-eeae-e53a-b622-23d729a79541	awsbackup:job-082ee8e7-eeae-e53a-b622-23d729a79541	db-XC6BMSYK7QOP5F4IMUHJZX2LSI	True	sqlserver-ee	13.00.4422.0.v1	False	2018-04-13T01:00:15.341000+00:00		arn:aws:kms:us-east-1:765032730250:key/1ce72302-669d-4c56-9404-4ba7eea2d81a	license-included	sa	myrestoregroup	100	1433	2020-09-22T19:33:40.757000+00:00	awsbackup			available	gp2	Pacific Standard Time	vpc-ba1740dc
TAGLIST	Function	Database
TAGLIST	Environment	UAT
TAGLIST	Application	SiguePay
DBSNAPSHOTS	999	us-east-1e	p33sdsdb01	arn:aws:rds:us-east-1:765032730250:snapshot:awsbackup:job-087ace04-2fd0-5876-1450-8b21fe269cd0	awsbackup:job-087ace04-2fd0-5876-1450-8b21fe269cd0	db-XC6BMSYK7QOP5F4IMUHJZX2LSI	True	sqlserver-ee	13.00.4422.0.v1	False	2018-04-13T01:00:15.341000+00:00		arn:aws:kms:us-east-1:765032730250:key/1ce72302-669d-4c56-9404-4ba7eea2d81a	license-included	sa	myrestoregroup	100	1433	2020-10-12T03:01:04.854000+00:00	awsbackup			available	gp2	Pacific Standard Time	vpc-ba1740dc
TAGLIST	Function	Database
TAGLIST	Environment	UAT
TAGLIST	Application	SiguePay
